transcript_id,timestamp,text,speaker
22,22:19,So you have 5 full length tests within our platform itself because you have 3.,agent
22,22:24,"That test is a computer based like we have a negative marking and if you answer right, the answer means the next question is more harder and then if you get it wrong, yeah, it's adaptive.",prospect
22,22:37,Yeah.,agent
22,22:37,"So your is also adaptive and exactly, exactly.",agent
22,22:41,So all the students which you see here it may be can try to contribute them in LinkedIn.,agent
22,22:45,"Unfortunately, if phone numbers cannot be shared because you know, that's private even even you know, if you are also in future coming here, we cannot share your phone number also.",agent
22,22:55,"So you can reach out to these people and LinkedIn, they have studied there, you can get a real time, you know, inputs from them and all the tests, all the students would say one thing that the score is plus or -10 from the actual marks that they have taken towards the end, they have got a plus or -10 So that is a really good, you know, accuracy in terms of the actual test.",agent
22,23:16,"So, so so just just to answer your question, yes, our courses, our section marks are adaptive and that is the only way we can actually checkout how many more sectional adaptive 90 mocks 5 full length test 90 sectional mocks.",agent
22,23:36,"OK sectional mock means mock for your verbal, mock for your quant mock for your data and separately OK yeah, you can even get the our sectional mock are also adaptive it minors the actual, you know, GMAT scenario.",prospect
22,23:53,So if verbal is there 45 minute 26 question adaptive and you will have to solve it in the real time.,agent
22,23:58,So Nestle you not need not take the full length test to check your level before verbal.,agent
22,24:04:00,"See, once you complete your verbal, you are going to test your sections first and verbal to understand if you have improved and all these things and then Quans India all these sections.",agent
22,24:13:00,OK so in the GMAT exam do they give us means pen paper to write solve the questions in the if I go to you will you will get a notepad no computerized notepad in real exam not computerized notepad.,prospect
22,24:28:00,You can actually you will also get a physical notepad in your actual term.,agent
22,24:33:00,"And what about the study materials you will be giving me the that registered official book guides as a you to to be honest, you don't need the official guide because our see to create a platform.",prospect
22,24:48:00,We have been existing since as a platform since 2008.,agent
22,24:52:00,"So we are the Ogs of you know, GMAT pref in terms of online GMAT since 2008.",agent
22,24:59:00,"So we have done a lot of you know, millions of dollars we have spent for the course and all these things, which in itself is sufficient.",agent
22,25:07:00,So that's that's a one stop solution for all the questions.,agent
22,25:09:00,"But if in case you want the mock, this is not an e GMAT offering, but I can I have some PDF of it.",agent
22,25:16:00,I can send you some PDF version of the mock like the OG not the mock the OG original guides 44 books are there.,agent
22,25:24:00,I can send you the PDFNVC test is going to be online right?,agent
22,25:27:00,"So you don't have to purchase a physical book, you can actually do it from that PDF books itself.",agent
22,25:34:00,Then the the Ogs are generally designed for towards the end of your prep to use a question bank.,agent
22,25:40:00,It is not something which you are you have to use as a study material.,agent
22,25:44:00,It is a question bank that you are you have to use towards the end of your prep.,agent
22,25:48:00,"So mentor would clearly tell you when to use and all the things OK, so study materials is the videos that you will do a you have recommended me during the initial time self based recordings right right of you will be interactive video lessons.",prospect
22,26:05:00,"Interactive means no, it's a recorded session.",prospect
22,26:07:00,So how it can be interactive?,prospect
22,26:09:00,I I will show you.,agent
22,26:10:00,So suppose if you know you are every every videos as as they start put test with a pre quiz.,agent
22,26:18:00,"I will I will just quickly rather show you OK and how much Yeah, before you show me, can you just tell me one more answer key when by what?",agent
22,26:38:00,What is the turn around time by which is the the reviewer or the my guide replies to me.,prospect
22,26:44:00,Suppose I have raised one query.,prospect
22,26:45:00,What is the tat they take 18 hours maximum in us.,agent
22,26:50:00,"But because when you depending upon what you ask, if it is very simple to communicate, it will be fast.",agent
22,26:56:00,But if you have a doubt or something where we have to record and send it to you maximum 18 hours.,agent
22,26:59:00,So that is the rat.,agent
22,27:03:00,"Can you suppose I am feeling any, any issues with the same or any technical issue, whatever kind of issue, whom do I contact?",prospect
22,27:11:00,"Because everything is online, no Technical Support is going to be the 3rd stat is going to be around, you know, 3 hours or something.",agent
22,27:18:00,"So you reach out be 3 to 4 hours the Technical Support or something or the other and if you actually have doubt regarding platform itself, you can reach out to me directly.",agent
22,27:29:00,Then the tab is like do you guys have any office in Mumbai?,prospect
22,27:34:00,"No, we don't have an office in Mumbai.",agent
22,27:35:00,It is a US based company.,agent
22,27:37:00,So we have office in Bangalore but not in Mumbai.,agent
22,27:42:00,So you sit in Bangalore?,prospect
22,27:44:00,"Yes, I sit in Bangalore.",agent
22,27:47:00,"OK, yeah, OK.",prospect
22,27:49:00,You can go ahead with the video.,prospect
22,28:03:00,"One second, if you take this file, I will take you a couple of files.",agent
22,28:15:00,"So first thing that you are going to learn, you cannot hear the audio so you can just see it.",agent
22,28:21:00,So initially you are you are going to have an agenda of what you are going to study and what is the purpose of it.,agent
22,28:28:00,Here you have concept and summary where you would be navigating through.,agent
22,28:31:00,"So if it is, if it is particular thing, you are going to have this particular scenario.",agent
22,28:38:00,"So this is actually based on initially when you start, you are going to have a test.",agent
